gender,age_category,married,state,number_of_referals_group,tenure,value_deal,phone_service,multiple_lines,internet_service,contract,paperless_billing,payment_method,internet_type_fill,online_security_fill,online_backup_fill,device_protection_plan_fill,premium_support_fill,streaming_tv_fill,streaming_movies_fill,streaming_music_fill,unlimited_data_fill,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,churn_status
1,5,1,19,3,1,5,1,1,1,0,1,0,2,0,0,1,0,1,1,0,1,1008,34375,0,0,742,35117,0
0,4,1,0,1,1,5,1,1,1,1,1,0,2,1,1,0,1,1,0,0,1,9705,438505,0,0,57015,49552,0
0,2,1,0,3,0,4,1,0,1,2,1,1,1,0,1,0,0,0,0,0,0,4905,911,0,40,294,1605,1
0,3,0,16,2,2,5,1,1,1,2,1,0,2,0,1,0,0,1,1,1,1,10055,141555,0,0,51758,193313,1
0,1,1,19,1,0,5,1,0,1,2,0,2,2,1,0,0,0,0,0,0,1,751,115155,0,0,49095,16425,0
1,3,1,15,0,0,2,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,645,192995,0,0,8364,276635,0
0,0,1,11,1,1,5,1,0,0,2,0,1,2,0,0,0,0,0,0,0,1,199,199,0,0,15,214,0
1,4,1,12,1,2,5,1,1,1,1,1,1,2,1,1,1,0,1,1,1,0,1084,776725,0,30,200736,980461,0
1,1,1,6,0,0,5,1,0,1,2,1,0,2,0,1,1,0,1,1,1,1,10015,62833,0,0,301196,929526,1
1,3,0,17,1,1,5,1,0,0,2,0,1,2,0,0,0,0,0,0,0,1,2085,6065,0,0,5874,11939,0
1,4,1,12,3,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,451,451,0,0,1528,6038,1
1,1,0,17,1,1,3,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,203,4751,0,0,22792,70302,0
1,2,1,21,0,1,5,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,869,61941,0,0,181815,801225,0
0,3,1,12,1,2,1,1,1,0,1,0,0,2,0,0,0,0,0,0,0,1,26,16387,0,0,17546,181416,0
0,1,1,17,3,0,5,0,0,1,2,1,1,1,0,0,0,1,0,0,0,0,31,9505,0,20,0,11505,1
0,4,0,10,1,0,5,1,0,1,2,1,0,2,0,0,0,0,0,0,0,1,7015,1238,0,0,675,1913,0
0,4,1,15,1,1,5,1,1,0,1,0,0,2,0,0,0,0,0,0,0,1,2395,17131,0,0,153456,324766,0
0,1,0,17,2,2,0,1,1,1,0,1,1,2,1,1,1,0,1,1,1,1,10815,793055,0,0,4039,833445,0
1,4,1,15,0,1,5,1,0,1,2,1,0,2,0,0,0,0,1,1,1,1,8975,19389,0,0,49236,243126,0
1,6,1,13,3,2,0,1,1,1,0,0,1,2,0,1,1,0,1,1,0,1,105,757805,0,0,200088,957893,0
0,2,0,17,2,0,5,1,1,0,1,1,1,2,0,0,0,0,0,0,0,1,238,9038,0,0,115284,205664,0
1,2,0,17,2,1,3,0,0,1,2,1,0,1,0,0,1,1,1,1,1,1,55,77195,0,0,0,77195,0
0,0,0,5,0,2,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,11555,83124,0,0,12024,843264,0
1,6,1,19,1,1,5,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,73,247125,0,0,1064,257765,0
1,1,0,19,0,2,5,1,0,1,2,1,0,1,0,0,0,0,1,0,0,1,564,23485,0,0,8304,31789,0
0,2,0,17,3,1,5,1,0,1,2,0,1,1,1,0,1,0,0,0,0,1,558,3004,0,0,12415,42455,0
0,5,1,19,2,0,1,1,1,1,1,1,1,2,1,1,0,0,1,0,0,1,927,59684,0,0,17641,77325,0
1,2,1,19,2,0,5,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1895,61395,0,0,113248,174643,0
1,2,0,2,1,0,4,1,0,1,2,0,1,1,1,0,0,0,0,0,0,1,5095,12305,0,0,7392,19697,0
0,4,0,3,0,1,5,1,1,1,2,1,1,1,0,0,0,0,0,1,0,1,616,117435,0,0,5422,171655,1
0,5,0,17,1,1,5,1,0,1,2,1,0,0,1,0,0,1,1,1,1,1,989,112095,0,0,41904,153999,1
0,2,0,11,3,0,5,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,932,650615,0,0,86052,736667,0
0,2,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,7385,35814,0,60,102672,466812,0
1,3,0,6,1,1,5,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,20,12501,0,0,151776,276786,0
1,1,1,5,3,0,5,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1985,470,0,0,128655,175655,0
0,5,0,17,0,0,5,1,1,1,2,1,0,2,0,0,0,0,0,0,0,1,-10,53305,0,0,14959,68264,0
0,3,1,6,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,8165,36187,0,0,168255,530125,0
0,4,0,19,3,2,3,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1905,32665,0,0,66416,99081,0
0,2,1,9,0,0,5,1,0,1,2,0,0,0,0,0,1,1,1,1,1,1,7515,39265,0,0,22845,6211,0
0,3,0,15,0,0,3,1,0,0,2,0,0,2,0,0,0,0,0,0,0,1,1975,2973,0,0,5976,8949,1
0,2,1,16,1,0,4,1,0,1,2,0,0,1,0,0,0,0,0,0,0,1,4475,33365,0,0,2009,53455,0
0,1,1,6,0,0,5,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,498,17342,0,70,16626,197046,0
1,0,0,2,1,0,5,1,0,1,2,1,0,2,0,0,0,0,1,1,1,1,8845,37065,0,0,19656,56721,1
1,1,1,7,0,1,3,1,0,0,2,1,0,2,0,0,0,0,0,0,0,1,2045,47155,0,0,45716,92871,0
1,3,0,17,2,0,4,1,0,1,2,1,0,2,0,0,0,0,1,0,0,1,807,23945,0,0,7116,31061,0
0,3,1,12,0,1,1,1,0,1,2,1,1,2,1,1,1,0,0,0,0,1,861,355165,0,0,32809,387974,0
1,5,0,16,3,2,5,1,1,1,1,0,1,2,0,1,1,1,1,1,1,1,1097,789845,0,0,199728,989573,0
1,4,0,10,3,1,5,1,1,1,2,1,0,2,0,1,0,0,1,1,1,1,10125,244015,0,0,69552,313567,1
1,0,1,9,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,4545,123315,0,0,75582,198897,0
0,2,0,6,0,2,5,1,1,1,2,1,0,2,0,0,0,0,1,1,1,1,9465,481275,0,0,107508,588783,1
0,0,0,10,2,2,4,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,199,17315,0,0,1134,28655,0
1,1,1,11,3,1,0,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,11645,801355,0,90,349344,1159699,0
1,4,1,11,1,0,5,1,1,1,2,1,0,2,1,1,1,0,0,0,0,1,891,56183,0,0,29512,591342,0
0,4,1,12,1,0,5,1,1,1,2,1,0,2,1,1,1,1,1,1,0,1,1165,638255,0,0,16115,799405,0
0,1,1,12,0,1,0,1,1,1,2,1,0,2,1,1,0,1,1,1,1,1,1077,73209,0,0,163268,895358,0
0,0,0,21,0,2,5,1,0,1,2,0,1,1,0,0,1,1,0,0,0,1,5435,1647,0,0,77624,242324,0
0,0,0,17,1,0,5,1,0,1,2,1,0,0,0,0,0,1,1,1,1,1,6855,56435,0,0,23952,80387,0
0,3,1,2,0,2,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2025,48825,0,0,8294,131765,0
1,3,1,8,3,1,1,1,1,1,1,0,2,0,1,1,1,1,1,1,1,1,8955,501235,3045,0,53352,551542,0
1,3,1,7,3,1,5,1,0,1,2,1,0,2,0,0,0,0,0,1,1,0,802,1811,0,10,5294,24404,1
1,4,0,17,0,0,2,1,1,1,2,1,0,2,0,1,1,0,0,0,0,0,8485,20488,0,80,31512,244392,0
0,3,1,12,0,1,5,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1955,87615,1517,0,13674,99772,0
0,3,1,19,0,1,5,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,196,14165,0,0,268593,410243,0
1,3,0,4,0,2,1,1,0,1,1,0,2,0,1,0,1,1,1,1,1,1,81,49859,0,0,82584,581174,0
0,4,1,21,1,2,5,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0,7125,7125,0,10,176,9885,0
0,1,1,21,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,346,81345,0,0,0,81345,0
1,4,1,10,0,1,4,0,0,1,2,1,0,1,0,0,1,0,0,1,1,1,4115,1322,0,0,0,1322,1
0,5,1,4,0,0,4,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,7005,3026,0,0,271,3297,0
1,2,1,21,1,0,4,1,1,1,2,1,0,2,1,0,0,0,0,0,0,0,8115,78445,0,50,30906,114351,0
1,3,1,5,3,1,1,0,0,1,2,1,0,1,1,0,1,0,1,1,1,1,5375,3196,0,0,0,3196,0
0,4,0,6,3,2,1,1,0,1,0,1,0,2,1,1,1,0,1,1,1,1,10645,614585,0,0,86942,701527,1
0,5,1,7,0,1,4,1,1,1,2,1,0,2,0,0,0,0,0,1,0,1,8445,7625,0,0,11619,87869,1
0,2,0,17,0,1,5,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,788,34603,249,0,165679,509219,0
0,6,1,7,1,1,3,1,0,1,2,1,0,2,0,1,0,1,0,1,0,1,8905,116935,0,0,1911,118846,1
0,0,1,7,0,0,5,1,0,0,2,0,1,2,0,0,0,0,0,0,0,1,205,205,0,0,1985,4035,1
0,0,1,17,2,0,5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,924,67861,0,150,26964,96325,0
0,3,0,16,0,0,1,1,1,0,1,0,0,2,0,0,0,0,0,0,0,1,253,15549,0,0,246257,401747,0
0,4,1,17,0,2,5,1,1,1,2,1,0,2,0,0,0,0,1,1,1,1,9355,226405,0,0,32112,258517,1
1,2,1,12,2,2,5,1,1,0,1,0,2,2,0,0,0,0,0,0,0,1,2575,168615,0,0,182444,351059,0
1,5,0,17,3,2,5,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,7175,437455,0,10,612,499655,0
1,1,1,19,0,0,5,1,1,0,1,0,1,2,0,0,0,0,0,0,0,1,2575,7556,0,0,21793,97353,0
0,1,1,11,1,0,3,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,538,65155,0,0,8162,73317,0
0,0,1,19,1,2,5,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,2105,26205,0,0,5964,85845,0
1,0,1,2,2,1,4,1,0,1,2,1,1,0,1,0,0,1,0,0,1,1,5575,26695,0,0,1546,42155,0
0,4,0,21,2,2,5,1,1,1,2,1,0,0,0,0,0,0,1,0,0,1,856,81385,0,0,301,111485,1
0,2,1,8,3,0,5,1,0,1,2,0,2,2,0,0,0,0,0,0,0,1,711,711,0,0,3751,10861,0
0,4,0,6,3,2,1,1,1,1,0,1,0,2,0,1,0,0,1,1,0,1,978,54588,0,0,263146,809026,0
1,1,1,13,0,0,5,0,0,1,2,1,0,0,0,1,0,0,1,1,1,1,4975,306945,0,0,0,306945,0
0,0,0,5,3,2,1,1,1,1,0,0,0,2,1,0,1,0,1,1,1,1,104,636345,0,0,278709,915054,0
0,3,0,19,2,0,5,1,0,0,2,0,1,2,0,0,0,0,0,0,0,1,2035,351,0,0,492,4002,0
0,3,1,17,1,0,5,1,0,1,2,0,0,2,1,0,1,0,0,1,1,1,9005,41372,0,0,179775,593495,0
1,0,0,10,3,2,5,1,0,1,2,1,0,2,0,1,0,1,1,0,0,1,8975,6088,2602,0,13461,71739,1
1,5,1,17,1,1,5,1,1,1,2,1,0,2,0,0,0,0,1,1,1,1,925,34734,0,0,182669,530009,1
0,5,0,6,3,0,2,1,1,1,2,1,0,2,1,0,0,0,1,1,1,1,9905,35546,0,0,11074,4662,0
0,3,0,11,0,1,5,1,0,1,0,1,0,2,0,1,1,1,1,1,1,1,10405,7262,0,0,17388,743588,1
0,3,1,12,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,818,453445,0,0,276416,729861,0
0,0,0,15,1,2,1,1,1,1,0,1,0,2,0,1,1,0,1,1,1,1,10395,6423,0,0,94184,736484,0
0,4,0,2,2,0,5,0,0,1,0,0,2,1,1,0,1,1,0,1,1,1,508,4636,0,0,0,4636,0
0,5,1,6,2,2,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,841,612965,0,0,34128,954245,0
0,3,0,2,3,1,5,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,649,379545,0,0,170926,550471,0
1,4,0,5,3,2,5,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,6045,318425,0,0,0,318425,1
1,4,1,7,3,2,4,1,1,1,2,1,1,2,0,0,0,0,0,0,0,1,751,2707,0,0,7956,35026,1
0,1,0,10,1,2,5,1,0,1,2,1,2,2,1,0,0,0,1,0,0,1,847,83205,1281,0,4569,127614,1
0,2,0,16,1,0,5,1,0,1,2,1,0,2,0,1,0,1,1,1,1,1,979,3153,0,0,9054,40584,1
0,5,1,15,3,2,5,1,1,1,2,1,1,2,0,0,0,0,0,0,0,1,7505,25625,0,0,7146,32771,1
0,5,1,1,3,0,3,1,0,1,0,1,0,2,0,0,0,1,1,0,0,1,829,88005,0,0,32065,12007,0
0,0,0,5,1,2,5,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,8605,630965,0,20,348192,981157,0
1,0,1,7,0,0,5,1,1,1,0,1,0,2,1,1,0,0,0,0,0,1,855,56966,0,0,201756,771416,0
1,0,1,19,3,1,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1168,845675,0,0,115272,960947,0
0,1,0,16,1,0,1,1,1,1,0,1,0,2,0,1,1,0,1,0,0,0,9475,512175,0,70,20331,722485,0
0,0,1,13,0,2,4,1,1,1,2,1,0,2,0,1,0,0,1,0,1,1,908,4555,0,0,745,46295,1
0,0,1,12,3,2,4,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,2045,1069,0,0,14575,25265,0
0,4,1,5,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,5975,39968,0,0,55374,455054,0
1,3,0,5,3,1,0,1,1,1,1,1,0,2,0,1,1,1,1,1,1,0,11015,79988,0,70,9252,8994,0
1,5,0,19,3,0,5,1,1,1,2,1,0,2,0,0,0,0,0,0,0,1,7605,2318,0,0,9075,32255,1
0,3,0,15,2,0,5,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,2015,2208,0,0,1862,407,0
0,4,0,17,3,0,5,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,3565,102515,2507,0,0,100008,0
1,5,1,6,1,2,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4525,4525,0,0,1189,5714,0
0,3,0,2,0,0,1,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,201,107945,0,0,14175,249695,0
0,0,0,7,0,1,5,1,1,1,2,1,0,2,1,1,0,1,0,0,0,1,8755,488485,183,0,161139,649441,0
0,2,1,7,3,2,5,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,3575,8308,0,0,0,8308,0
1,1,0,0,0,0,2,1,1,1,2,0,0,2,1,0,1,1,0,0,0,1,893,2823,0,0,64356,346656,0
0,2,0,5,0,0,5,1,0,1,2,1,0,2,0,1,0,0,1,0,0,0,861,272375,0,130,85312,370687,0
0,0,1,17,1,2,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,1,2485,15835,0,0,21976,180326,0
0,4,0,5,3,2,1,1,0,1,2,0,0,2,0,1,1,1,0,0,0,1,858,44333,0,0,87724,531054,0
0,5,1,12,0,2,5,1,0,1,0,1,1,2,1,1,0,1,1,1,1,1,1055,62055,0,0,98252,718802,1
0,1,0,21,3,0,4,1,1,0,2,1,0,2,0,0,0,0,0,0,0,1,257,257,0,0,4384,6954,0
0,3,0,2,3,0,5,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,848,591755,0,120,6496,668715,0
0,4,0,9,2,0,3,1,0,1,2,0,1,1,0,0,1,1,0,0,0,1,-2,10581,0,0,85896,191706,0
1,0,1,5,0,0,5,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,75,190835,0,0,128986,319821,0
1,1,1,7,0,2,4,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,355,24955,0,0,0,24955,0
0,2,0,6,1,1,1,1,1,1,0,1,0,2,0,1,1,1,1,1,1,1,1108,684095,0,0,8215,766245,0
1,2,1,18,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,922,639285,0,0,260984,900269,0
1,1,1,18,3,1,5,1,1,1,2,0,0,2,0,0,0,0,0,0,0,1,745,21745,0,0,2091,23836,0
1,1,1,5,3,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,354,14124,0,0,0,14124,0
0,6,1,6,0,0,5,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,438,210605,2045,0,174685,383245,0
0,1,1,16,3,0,3,1,0,0,2,0,0,2,0,0,0,0,0,0,0,1,1905,45405,0,0,10219,147595,0
1,2,1,7,3,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,4305,220805,0,0,0,220805,0
1,3,1,2,2,1,5,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1092,674115,173,0,87872,760257,0
0,2,1,17,1,2,5,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,194,10616,0,0,236892,343052,0
0,0,0,12,0,2,5,1,1,1,2,1,0,2,0,1,1,1,1,1,1,1,10995,37824,319,0,16905,5441,0
1,0,1,9,2,2,5,1,0,1,2,1,0,2,0,0,1,0,1,0,1,1,8485,8485,0,0,3607,12092,1
0,3,0,11,0,2,5,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1975,1567,2598,0,109512,263614,0
0,1,1,17,2,0,5,1,0,1,2,1,1,1,1,1,0,0,0,0,0,1,567,165295,0,0,68067,233362,0
0,3,0,12,3,1,5,1,0,0,2,0,1,2,0,0,0,0,0,0,0,1,199,199,0,0,238,2228,0
0,5,0,16,0,0,5,1,1,1,2,0,0,2,1,0,0,0,0,0,0,0,8035,382585,0,90,180057,571642,1
0,1,0,16,0,0,2,1,0,1,0,1,2,0,1,1,1,0,0,0,0,1,608,204205,0,0,168572,372777,0
0,0,0,17,0,2,5,1,0,1,2,1,0,2,0,0,0,1,1,1,1,1,953,58177,0,0,20619,78796,0
0,2,1,19,0,1,5,1,1,1,1,0,1,2,1,0,1,1,1,1,1,1,11175,75113,0,0,95948,847078,0
1,2,0,17,0,1,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,196,41115,0,0,394,80515,0
0,1,1,18,1,2,1,1,1,1,0,1,0,2,0,1,1,0,1,1,1,1,106,417865,4702,0,11784,531003,0
1,0,0,2,3,2,5,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,-6,415825,0,0,258091,673916,0
0,0,0,1,1,2,0,1,1,1,0,0,1,2,1,1,1,1,1,1,1,1,11555,81276,0,0,7147,88423,1
0,4,1,0,3,2,5,1,0,1,2,1,0,0,0,0,1,0,1,0,0,1,5955,164645,0,0,109116,273761,0
1,2,0,15,2,0,5,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,5445,18935,0,0,9342,28277,0
0,3,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,6105,347875,0,0,152888,500763,0
0,5,1,6,3,1,5,0,0,1,2,1,0,0,0,1,1,0,1,1,1,0,523,376505,0,40,0,380505,0
1,1,0,17,3,0,5,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,3855,280,0,0,0,280,0
0,4,0,6,3,1,5,1,0,1,2,1,0,1,1,0,0,0,1,1,1,1,7075,1469,0,0,5386,20076,1
1,0,0,6,1,2,5,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,2525,94775,0,0,0,94775,0
0,2,1,19,3,0,5,1,0,0,2,0,1,2,0,0,0,0,0,0,0,1,2085,72,0,0,3531,10731,0
1,4,0,21,1,2,5,1,1,1,0,1,0,2,0,0,1,1,1,1,0,0,106,64414,0,110,20634,86148,1
1,0,0,10,1,2,3,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2065,4175,0,0,9294,13469,0
1,3,0,17,0,2,5,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,6675,47603,0,0,162864,638894,0
0,4,0,6,3,1,5,1,1,1,0,1,0,2,0,1,1,0,1,1,1,1,1049,689145,0,0,259908,949053,0
1,1,0,6,3,1,5,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,194,99775,0,0,191913,291688,0
1,1,1,0,0,2,5,1,0,1,2,1,0,2,0,0,0,0,1,0,0,1,801,6793,0,0,29112,97042,1
1,5,1,17,2,2,4,1,0,0,2,0,1,2,0,0,0,0,0,0,0,1,2005,2005,0,0,1987,3992,1
0,1,0,10,0,1,5,1,0,1,2,1,1,1,0,0,1,0,0,0,0,1,493,123325,0,0,11568,134893,0
0,4,0,5,2,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,701,32384,0,30,2136,3482,0
0,2,1,12,1,2,5,1,0,0,2,1,1,2,0,0,0,0,0,0,0,1,202,9835,0,0,10146,19981,0
0,1,1,17,0,2,5,1,1,1,1,1,1,2,0,0,1,1,1,1,1,0,1075,78537,0,60,68184,859554,0
1,2,1,6,3,2,5,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1965,11685,0,0,17454,29139,0
0,0,0,17,3,2,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,739,316055,0,0,2415,340205,1
0,3,0,0,0,2,5,1,1,1,2,1,0,2,0,1,0,0,1,1,1,0,9915,36156,0,30,4806,41262,1
1,1,0,21,1,1,5,0,0,1,2,1,1,0,0,0,0,0,0,0,0,1,249,249,0,0,0,249,0
1,2,1,9,1,0,5,1,1,0,1,1,0,2,0,0,0,0,0,0,0,1,2595,144405,0,0,267792,412197,0
0,2,0,15,0,2,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,198,139625,0,0,165714,305339,0
0,0,0,0,3,2,1,1,1,1,2,1,0,2,1,1,1,1,1,1,1,1,1145,452745,0,0,88396,541141,1
0,1,0,10,0,2,5,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,913,4965,0,0,160164,656664,0
1,1,0,16,3,0,5,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1915,1244,0,0,6324,18764,0
1,2,1,15,3,1,5,1,1,1,2,1,1,0,0,0,0,1,0,0,0,1,557,2594,0,0,9485,35425,0
0,1,0,2,0,2,5,1,0,0,2,0,1,2,0,0,0,0,0,0,0,1,197,197,0,0,3428,5398,0
1,0,0,0,1,1,5,1,1,1,2,1,0,2,0,0,0,0,0,0,0,1,7605,22278,0,0,120218,342998,0
0,4,1,12,1,2,5,1,1,1,0,1,0,2,0,0,1,0,1,0,0,1,907,28355,0,0,137206,420756,0
0,1,1,6,1,2,3,1,0,1,2,1,0,2,0,0,1,1,0,1,1,1,894,109565,0,0,20952,130517,1
0,0,1,13,3,2,5,1,0,1,2,1,1,2,1,0,1,0,1,1,1,0,99,2874,0,10,10017,39757,1
0,5,1,15,3,2,5,1,0,1,2,1,0,2,0,0,0,0,0,0,0,1,7015,7015,0,0,4797,11812,1
0,0,1,9,3,2,4,1,0,0,2,1,0,2,0,0,0,0,0,0,0,1,1985,63,0,0,2752,9052,0
1,2,1,17,1,0,5,1,0,1,2,0,0,1,0,0,1,1,0,1,1,1,628,4183,0,0,5803,47633,0
1,2,1,4,0,1,1,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,199,111005,0,0,182638,293643,0
1,3,1,2,3,0,3,1,1,1,2,1,0,1,1,0,0,0,0,1,1,1,6585,90225,0,0,18616,108841,0
0,3,0,15,0,1,5,1,1,1,2,1,0,2,0,0,0,0,1,1,1,1,95,344025,0,0,21564,365589,0
0,6,0,3,2,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,1,2495,136475,0,0,0,136475,0
1,3,0,9,3,2,5,1,1,1,0,1,0,2,0,0,1,1,1,1,1,1,1083,458615,0,0,17829,636905,0
0,2,0,19,3,1,5,1,0,1,2,1,0,2,1,0,0,1,0,1,1,1,8905,188625,0,0,132,201825,0
0,2,1,12,3,1,5,1,1,1,1,0,1,2,1,1,1,0,1,0,0,1,98,621845,0,0,148806,770651,0
0,3,0,19,3,0,2,1,0,1,2,0,0,0,1,1,1,1,0,1,1,1,763,240415,0,0,103776,344191,0
0,1,1,18,3,2,5,1,0,1,2,1,0,2,1,0,0,0,0,0,0,1,744,1394,0,0,1958,15898,1
1,1,0,7,3,0,5,1,0,1,2,1,0,2,0,0,0,0,1,0,0,1,797,58605,0,0,20244,78849,1
0,1,0,17,0,1,5,0,0,1,2,1,2,0,0,0,0,0,0,0,0,1,251,251,0,0,0,251,1
1,1,1,12,0,2,4,1,0,1,2,1,0,1,0,1,0,1,1,0,0,1,6665,52095,0,0,2464,76735,0
0,3,0,20,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,8415,41644,0,0,23245,64889,0
0,0,1,9,1,2,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,7145,502585,0,0,280728,783313,0
0,5,0,0,3,0,1,1,1,1,0,1,1,2,1,1,1,0,1,1,0,1,1094,722745,0,0,9945,822195,0
0,4,1,16,0,2,4,1,1,1,2,1,1,1,0,1,0,0,0,0,0,1,5655,11825,0,0,6348,18173,0
0,4,1,12,1,1,5,1,0,0,2,0,0,2,0,0,0,0,0,0,0,1,1975,1975,0,0,3762,5737,0
0,2,1,2,1,0,5,1,0,0,2,1,1,2,0,0,0,0,0,0,0,1,1915,4776,0,0,47725,95485,0
0,0,1,6,1,2,4,1,1,1,2,1,0,2,0,0,1,1,0,0,0,1,8275,41775,0,0,1487,56645,0
0,3,1,15,0,1,5,1,0,0,2,0,1,2,0,0,0,0,0,0,0,1,1935,6016,0,0,8004,68164,0
0,2,0,12,1,0,5,1,0,1,2,1,0,2,0,0,0,1,1,0,0,1,8605,18189,0,0,31101,212991,0
0,0,0,13,2,2,5,1,0,1,2,0,1,1,1,0,0,0,0,0,0,1,507,35035,0,0,17948,52983,0
1,1,1,17,0,1,5,1,1,1,2,0,0,2,0,0,0,0,0,0,0,1,744,2158,0,0,7146,28726,1
0,3,0,9,1,0,5,1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,1083,767965,3613,50,29916,1068512,0
0,5,1,19,0,1,5,1,0,1,1,1,0,2,0,0,1,0,0,1,0,0,8495,144365,476,70,4626,197149,0
1,1,0,21,1,1,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,195,5163,0,0,895,6058,0
0,4,0,9,1,0,4,1,0,1,2,1,0,2,0,0,0,0,1,0,0,1,7895,7895,0,0,2396,10291,1
1,4,1,21,3,0,4,1,1,1,2,0,2,1,0,0,1,1,0,0,0,0,6205,6205,0,10,4783,11988,1
0,3,1,9,3,0,5,1,0,1,2,1,0,1,0,0,0,0,0,1,1,1,559,2385,0,0,708,3093,0
0,3,0,5,3,2,5,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,906,644185,0,0,251784,895969,0
0,2,0,6,1,1,5,1,1,0,1,0,2,2,0,0,0,0,0,0,0,1,251,61145,0,0,82478,143623,0
1,3,0,7,3,2,5,1,0,1,2,1,2,2,0,0,0,0,1,0,0,1,8005,8005,0,0,3979,11984,1
1,0,0,12,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,905,431835,0,0,55178,487013,0
1,0,0,11,1,1,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,204,2757,0,0,50988,78558,0
0,4,1,5,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,7445,37219,0,0,36799,408989,0
